user_id,snack_id,timestamp,quantity
user_46,000000000300029302,2025-03-17 16:42:15,4
user_46,09687901,2025-04-29 20:06:15,3
user_46,000000000300026725_EA,2025-03-21 07:05:15,3
user_46,120000000300011732_EA,2025-06-22 00:09:15,4
user_46,000000000300033309_EA,2025-03-20 23:23:15,1
user_47,000000000300027030_EA,2025-04-09 08:23:15,1
user_47,000000000300028522_EA,2025-06-28 23:43:15,3
user_47,000000000300021230_EA,2025-07-03 15:05:15,1
user_47,000000000300032137_EA,2025-05-20 06:24:15,3
user_47,000000000300029288,2025-03-30 23:06:15,3
user_47,000000000300021619_EA,2025-04-03 11:17:15,1
user_47,08061600,2025-05-04 12:28:15,3
user_48,000000000300029303,2025-04-01 08:30:15,1
user_48,000000000300026269_EA,2025-05-21 16:54:15,4
user_48,000000000300031697_EA,2025-03-28 14:41:15,4
user_48,000000000300031831_EA,2025-06-17 16:02:15,3
user_48,000000000300033331_EA,2025-06-27 23:43:15,3
user_48,13521401,2025-04-06 14:10:15,3
user_48,08438000,2025-05-17 20:10:15,2
user_48,000000000300028088_EA,2025-03-19 06:22:15,3
user_48,61000800,2025-05-27 07:04:15,2
user_48,000000000300021612_EA,2025-04-18 00:50:15,2
user_48,000000000300033000_EA,2025-06-14 17:45:15,2
user_48,000000000300032522_EA,2025-06-10 06:48:15,3
user_48,000000000300026979_EA,2025-03-28 20:54:15,2
user_48,000000000300022497_EA,2025-06-11 16:26:15,4
user_48,000000000300021225_EA,2025-06-07 14:16:15,2
user_48,09717500,2025-05-10 06:28:15,2
user_48,000000000300021290_EA,2025-06-06 12:57:15,1
user_49,000000000300029286,2025-05-14 03:38:15,4
user_49,000000000300027238_EA,2025-06-24 00:06:15,2
user_49,000000000300021290_EA,2025-05-13 10:46:15,1
user_49,10822701,2025-06-29 00:41:15,3
user_49,000000000300021331_EA,2025-06-14 07:41:15,2
user_49,000000000300020189_EA,2025-04-28 02:55:15,3
user_50,11939700,2025-05-27 19:25:15,3
user_50,000000000300021699_EA,2025-03-13 12:48:15,1
user_50,000000000300025331_EA,2025-05-29 23:36:15,1
user_50,000000000300029546_EA,2025-04-20 12:22:15,3
user_50,000000000300021263_EA,2025-03-31 04:54:15,4
user_50,000000000300020530_EA,2025-03-17 17:20:15,4
user_51,000000000300041418_EA,2025-05-10 23:48:15,1
user_51,000000000300027588_EA,2025-07-02 15:35:15,4
user_51,000000000300029456_EA,2025-04-19 16:05:15,1
user_51,000000000300030544_EA,2025-03-15 03:44:15,2
user_51,61001200,2025-06-13 12:16:15,1
user_51,08766300,2025-05-05 00:12:15,1
user_51,61000300,2025-05-30 08:19:15,3
user_51,000000000300027919_EA,2025-06-04 20:54:15,4
user_51,000000000300028519,2025-06-24 15:04:15,3
user_51,000000000300028934_EA,2025-03-26 06:40:15,1
user_51,000000000300028032_EA,2025-03-30 12:26:15,1
user_51,10768901S,2025-04-11 03:10:15,2
user_51,08652700,2025-04-11 20:09:15,1
user_51,000000000300032150_EA,2025-05-19 11:12:15,1
user_51,000000000300021268_EA,2025-06-18 01:14:15,1
user_51,09588600,2025-06-12 13:02:15,4
user_51,000000000300019992_EA,2025-03-29 02:00:15,4
user_52,09239500,2025-06-05 14:39:15,3
user_52,07798100,2025-06-27 17:41:15,2
user_52,08651200,2025-03-28 04:25:15,4
user_52,08971900,2025-03-28 18:30:15,1
user_52,000000000300030326_EA,2025-06-27 16:14:15,4
user_52,000000000300025006_EA,2025-06-13 03:53:15,2
user_52,10525000,2025-04-23 07:03:15,1
user_52,000000000300030561_EA,2025-05-17 13:24:15,2
user_52,000000000300027334,2025-05-18 10:18:15,3
user_52,06153600,2025-04-29 13:43:15,1
user_53,06539700,2025-05-17 04:41:15,2
user_53,000000000300023202_EA,2025-05-14 07:21:15,4
user_53,000000000300033309_EA,2025-05-09 11:12:15,1
user_53,000000000300027981_EA,2025-03-25 11:20:15,1
user_53,000000000300026406_EA,2025-04-22 23:32:15,2
user_53,000000000300026434_EA,2025-04-02 21:20:15,2
user_53,08527500,2025-04-21 07:51:15,3
user_53,000000000300031988,2025-06-25 03:47:15,1
user_53,000000000300030557_EA,2025-05-03 18:10:15,3
user_53,000000000300030116_EA,2025-06-23 17:19:15,2
user_53,000000000300021612_EA,2025-07-05 20:37:15,4
user_53,000000000300021305_EA,2025-03-27 02:03:15,2
user_53,000000000300029597_EA,2025-06-08 01:49:15,4
user_53,000000000300020245_EA,2025-07-03 18:34:15,2
user_53,000000000300031109_EA,2025-06-10 20:20:15,2
user_54,000000000300028150_EA,2025-03-29 18:55:15,3
user_54,000000000300024466_EA,2025-06-27 14:59:15,2
user_54,000000000300033388_PAK,2025-03-29 20:11:15,4
user_54,000000000300025068_EA,2025-04-27 10:57:15,2
user_54,08104700,2025-05-08 17:19:15,2
user_54,000000000300027798_EA,2025-04-16 05:28:15,4
user_54,01332100,2025-06-07 09:28:15,4
user_54,000000000300030786_EA,2025-06-25 09:03:15,4
user_54,000000000300028298_EA,2025-03-16 19:09:15,4
user_54,61000600,2025-04-29 15:34:15,3
user_54,000000000300031512_EA,2025-03-28 20:27:15,1
user_54,000000000300027179,2025-05-06 02:16:15,3
user_54,07255500,2025-04-22 19:02:15,1
user_54,000000000300028092_EA,2025-03-09 16:08:15,1
user_54,000000000300024468_EA,2025-06-12 00:27:15,1
user_54,10766701M,2025-06-18 16:05:15,4
user_55,08270101,2025-05-12 23:12:15,2
user_55,000000000300026391_EA,2025-06-11 15:30:15,4
user_55,10765901XXL,2025-03-20 14:54:15,3
user_55,110174000,2025-04-19 10:25:15,2
user_55,000000000300031450_EA,2025-06-03 22:23:15,1
user_55,000000000300024334_EA,2025-06-23 10:18:15,4
user_55,000000000300026266_EA,2025-04-15 10:29:15,2
user_55,000000000300031735_EA,2025-05-14 05:36:15,4
user_55,000000000300028494_EA,2025-06-12 01:42:15,3
user_55,000000000300028373_EA,2025-05-03 15:00:15,1
user_55,08967601,2025-05-09 07:51:15,1
user_55,000000000300033340_EA,2025-05-11 13:09:15,1
user_55,09607200,2025-05-02 04:04:15,2
user_55,10765901XL,2025-05-31 06:22:15,1
user_55,000000000300027183,2025-07-04 01:43:15,1
user_55,61000500,2025-06-30 22:10:15,2
user_56,000000000300027303,2025-06-04 11:59:15,2
user_56,000000000300025308_EA,2025-05-28 11:42:15,1
user_56,000000000300021236_EA,2025-05-02 14:52:15,3
user_56,08377400,2025-07-06 03:53:15,1
user_56,00000012028400_EA,2025-03-19 17:32:15,1
user_56,08650100,2025-04-19 16:56:15,1
user_56,000000000300022053_EA,2025-03-18 11:19:15,2
user_56,000000000300028491,2025-06-10 15:14:15,1
user_56,000000000300028522_EA,2025-04-17 02:40:15,3
user_57,000000000300025274_EA,2025-07-03 00:20:15,4
user_57,09985600,2025-06-27 13:34:15,2
user_57,000000000300029884_EA,2025-03-29 18:48:15,1
user_57,000000000300028027_EA,2025-07-03 19:56:15,2
user_57,000000000300030323_EA,2025-05-29 17:42:15,2
user_57,000000000300026381_EA,2025-03-27 09:33:15,1
user_57,000000000300036169_EA,2025-06-10 12:38:15,4
user_57,08376300,2025-04-05 08:08:15,4
user_57,000000000300020074_EA,2025-06-28 06:05:15,3
user_57,000000000300027075_EA,2025-04-01 23:44:15,2
user_57,000000000300030544_EA,2025-04-30 14:13:15,1
user_57,000000000300023913_EA,2025-05-01 07:33:15,4
user_57,000000000300028095_EA,2025-05-28 03:01:15,3
user_57,10768701S,2025-06-07 02:01:15,1
user_57,000000000300030579_EA,2025-05-01 14:27:15,2
user_57,09616700,2025-06-28 12:43:15,2
user_57,000000000300030551_EA,2025-04-01 11:01:15,4
user_58,000000000300026462_EA,2025-04-13 12:14:15,3
user_58,000000000300033335_EA,2025-04-17 14:26:15,1
user_58,000000000300028378_EA,2025-06-14 14:28:15,1
user_58,000000000300026406_EA,2025-07-01 09:46:15,2
user_58,000000000300025299_PAK,2025-06-17 22:01:15,1
user_58,000000000300024722_EA,2025-05-24 20:39:15,2
user_58,10093000,2025-04-10 08:24:15,3
user_58,08665700,2025-04-10 18:54:15,2
user_58,05615300,2025-03-17 21:26:15,2
user_58,000000000300043726_EA,2025-06-24 20:57:15,3
user_58,000000000300030128_EA,2025-06-26 15:30:15,2
user_58,11196500,2025-04-29 22:18:15,4
user_58,000000000300020306_PAK,2025-03-23 07:11:15,3
user_58,11209501,2025-05-15 16:00:15,1
user_58,000000000300025117_EA,2025-04-27 05:58:15,3
user_58,000000000300033345_EA,2025-05-22 04:10:15,4
user_58,000000000300031768_EA,2025-03-31 16:49:15,4
user_59,000000000300036162_EA,2025-05-06 21:09:15,1
user_59,000000000300033392_PAK,2025-04-09 19:20:15,1
user_59,000000000300023741_EA,2025-05-05 21:28:15,2
user_59,000000000300028485_EA,2025-03-26 02:54:15,1
user_59,09213600,2025-04-21 07:27:15,3
user_59,000000000300026885,2025-06-14 01:53:15,2
user_60,000000000300033329_EA,2025-06-07 04:17:15,2
user_60,05232900,2025-05-09 03:55:15,2
user_60,000000000300028923_EA,2025-05-28 19:10:15,4
user_60,10769001L,2025-03-30 06:13:15,4
user_60,000000000300026321_EA,2025-04-25 22:09:15,2
user_60,000000000300028092_EA,2025-03-21 03:16:15,2
user_60,000000000300025649_EA,2025-04-18 09:12:15,3
user_60,000000000300031994,2025-05-02 14:41:15,2
user_60,000000000300028117_EA,2025-04-19 10:29:15,3
user_60,000000000300033343_EA,2025-05-20 03:23:15,3
user_60,000000000300029305,2025-04-19 07:27:15,4
user_60,000000000300031519_EA,2025-04-13 01:14:15,2
user_60,09213800,2025-04-07 12:12:15,1
user_60,09160701,2025-03-16 00:14:15,2
user_60,000000000300024331_EA,2025-06-27 03:19:15,2
user_60,12070100,2025-03-17 14:14:15,4
user_61,09464400,2025-03-29 22:51:15,4
user_61,08047400,2025-04-09 15:41:15,3
user_61,10768601XL,2025-03-21 21:24:15,4
user_61,000000000300025797_EA,2025-03-28 08:10:15,1
user_61,09616700,2025-06-17 13:12:15,1
user_61,10768601L,2025-04-11 07:58:15,1
user_61,000000000300028038_EA,2025-03-12 22:56:15,4
user_61,000000000300029583_EA,2025-04-18 17:09:15,2
user_61,000000000300026465_EA,2025-05-28 16:31:15,1
user_61,08273200,2025-04-17 04:59:15,3
user_61,000000000300036362,2025-05-04 05:38:15,1
user_61,08377400,2025-06-15 05:36:15,4
user_61,000000000300027311,2025-05-30 06:27:15,4
user_62,09688701,2025-03-26 12:25:15,3
user_62,000000000300029454_EA,2025-06-23 20:09:15,2
user_62,000000000300027026_EA,2025-05-06 08:23:15,4
user_62,000000000300029411_EA,2025-04-26 23:23:15,3
user_62,000000000300026279_EA,2025-03-10 07:48:15,3
user_62,345456721,2025-04-29 10:28:15,2
user_62,000000000300030551_EA,2025-04-14 13:33:15,3
user_62,08972000,2025-06-30 13:32:15,4
user_62,000000000300025651_EA,2025-06-10 23:53:15,1
user_62,000000000300022840_EA,2025-04-07 14:21:15,4
user_62,000000000300031188_EA,2025-04-29 18:30:15,2
user_62,000000000300020528_EA,2025-03-21 09:25:15,4
user_62,000000000300028090_EA,2025-06-04 13:07:15,2
user_63,08098900,2025-06-23 20:04:15,2
user_63,09616700,2025-03-17 02:26:15,2
user_63,000000000300033346_EA,2025-04-28 02:09:15,2
user_63,000000000300030116_EA,2025-05-29 22:53:15,4
user_63,000000000300025308_EA,2025-05-11 05:18:15,1
user_63,000000000300026274_EA,2025-07-06 05:31:15,2
user_63,10766701S,2025-06-02 20:35:15,2
user_63,000000000300036058_EA,2025-07-02 02:05:15,4
user_63,11627301,2025-05-20 13:51:15,2
user_63,000000000300028090_EA,2025-05-19 14:58:15,4
user_63,000000000300030530_EA,2025-06-29 14:58:15,4
user_63,08047400,2025-03-09 18:40:15,3
user_63,08277601,2025-06-06 08:45:15,2
user_64,000000000300028102_EA,2025-05-02 08:12:15,3
user_64,000000000000610016_EA,2025-04-05 04:28:15,1
user_64,11627301,2025-07-01 10:31:15,1
user_64,000000000300032194_PAK,2025-04-07 12:30:15,4
user_64,000000000300029546_EA,2025-04-26 04:48:15,4
user_64,000000000300032244_EA,2025-04-06 02:15:15,1
user_64,10759900,2025-03-17 12:25:15,2
user_64,10769101L,2025-06-13 07:50:15,2
user_64,000000000300022362_EA,2025-03-15 09:48:15,3
user_64,000000000300026321_EA,2025-06-07 15:39:15,4
user_64,000000000300025157_EA,2025-03-14 13:41:15,3
user_64,09784100,2025-03-15 11:44:15,1
user_64,000000000300026993_EA,2025-05-04 07:24:15,2
user_64,000000000300024466_EA,2025-04-14 19:21:15,4
user_64,11627301,2025-05-07 09:20:15,1
user_65,09615601,2025-07-02 06:37:15,2
user_65,09717500,2025-07-01 07:01:15,3
user_65,000000000300020089_EA,2025-06-24 07:50:15,4
user_65,000000000300028651_EA,2025-05-28 12:23:15,2
user_65,10769101XL,2025-07-05 06:06:15,4
user_65,000000000300020155_EA,2025-03-30 10:16:15,3
user_65,000000000300030544_EA,2025-03-27 07:26:15,1
user_65,000000000300033398_PAK,2025-03-25 19:27:15,1
user_65,000000000300033346_EA,2025-03-17 15:38:15,1
user_65,11065101,2025-03-17 06:34:15,3
user_65,000000000300025299_PAK,2025-04-30 16:43:15,4
user_65,000000000300032143_EA,2025-07-01 20:51:15,4
user_65,10766701L,2025-05-20 11:37:15,3
user_65,61000700,2025-06-30 07:24:15,3
user_65,000000000300029077_EA,2025-05-20 09:03:15,2
user_65,10768901XL,2025-03-15 09:30:15,1
user_65,11258600,2025-06-16 21:54:15,1
user_65,000000000300026033_EA,2025-04-21 16:55:15,3
user_66,000000000300022362_EA,2025-03-31 03:53:15,3
user_66,000000000300031188_EA,2025-04-11 06:59:15,1
user_66,000000000300020197_EA,2025-03-21 18:38:15,1
user_66,000000000300030128_EA,2025-03-22 16:13:15,1
user_66,07571300,2025-06-04 03:59:15,3
user_66,08668700,2025-05-31 17:39:15,2
user_66,000000000300033394_PAK,2025-05-16 14:57:15,3
user_66,000000000300021699_EA,2025-03-08 18:50:15,4
user_66,000000000300030557_EA,2025-06-30 23:12:15,3
user_66,000000000300029579_EA,2025-04-04 12:56:15,3
user_66,000000000300027030_EA,2025-04-17 12:19:15,4
user_66,000000000300027303,2025-05-19 19:15:15,2
user_67,000000000300033326_EA,2025-03-12 17:22:15,4
user_67,000000000300027236_EA,2025-06-19 02:52:15,4
user_67,11013900,2025-04-11 08:35:15,3
user_67,07255500,2025-06-08 23:17:15,3
user_67,000000000300021132_EA,2025-05-10 21:04:15,2
user_67,000000000300033327_EA,2025-04-17 04:34:15,2
user_67,000000000300026023_EA,2025-07-03 21:11:15,2
user_67,000000000300029589_EA,2025-05-31 15:14:15,4
user_67,000000000300033251_PAK,2025-04-22 09:50:15,1
user_67,10768701L,2025-06-07 15:26:15,2
user_67,08361900,2025-03-09 17:37:15,2
user_67,09774701,2025-06-04 14:43:15,4
user_67,10768701L,2025-05-30 17:25:15,4
user_67,000000000300027474_EA,2025-07-03 20:20:15,1
user_67,000000000300026995_EA,2025-03-31 02:01:15,1
user_67,000000000300020530_EA,2025-06-23 23:49:15,3
user_67,000000000300029567_EA,2025-05-21 01:24:15,4
user_68,10769101L,2025-05-10 05:31:15,3
user_68,10768901L,2025-05-10 09:30:15,3
user_68,000000000300026727_EA,2025-06-17 16:51:15,2
user_68,000000000300027992_EA,2025-04-02 19:55:15,1
user_68,000000000300029292,2025-03-13 14:59:15,1
user_68,000000000300023481_EA,2025-04-08 19:35:15,4
user_68,08437900,2025-06-06 22:37:15,4
user_68,11948400,2025-06-11 06:30:15,2
user_68,09160701,2025-03-08 14:42:15,2
user_68,000000000300033345_EA,2025-06-12 13:26:15,1
user_68,05369100,2025-06-01 02:35:15,3
user_68,000000000300031512_EA,2025-06-17 03:35:15,1
user_68,10525000,2025-04-12 08:09:15,1
user_68,000000000300028471_EA,2025-05-30 06:57:15,2
user_68,000000000300030730_EA,2025-04-19 21:38:15,1
user_68,11939900,2025-03-11 13:10:15,1
user_68,000000000300021145_EA,2025-04-10 22:39:15,3
user_68,000000000300024335_EA,2025-04-09 17:33:15,4
user_69,000000000300021247_EA,2025-03-14 12:04:15,1
user_69,09160701,2025-05-03 07:59:15,3
user_69,10766201XXL,2025-06-14 21:57:15,3
user_69,000000000300020151_EA,2025-04-13 05:15:15,4
user_69,000000000300028117_EA,2025-04-20 01:15:15,2
user_69,07312900,2025-03-22 16:58:15,2
user_69,000000000300025303_PAK,2025-05-25 03:25:15,4
user_69,000000000300031771_EA,2025-06-30 05:17:15,1
user_70,07255500,2025-04-12 12:10:15,4
user_70,000000000300025068_EA,2025-03-10 19:59:15,3
user_70,000000000300036169_EA,2025-06-27 19:34:15,2
user_70,000000000300020192_EA,2025-03-25 17:30:15,1
user_70,000000000300025698_EA,2025-05-03 16:55:15,1
user_70,000000000300021336_EA,2025-06-18 18:31:15,4
user_70,000000000300030792_EA,2025-03-28 00:49:15,2
user_70,000000000300020428_EA,2025-04-16 09:06:15,1
user_70,000000000300031237_EA,2025-07-04 21:02:15,1
user_70,000000000300030112_EA,2025-05-13 13:09:15,2
user_70,000000000300033387_PAK,2025-04-05 18:35:15,1
user_70,08277601,2025-05-18 08:12:15,3
user_70,000000000300023270_EA,2025-04-17 15:38:15,4
user_70,000000000300028285_EA,2025-05-24 18:33:15,3
user_70,000000000300029289,2025-03-27 01:32:15,4
user_70,000000000300025740_EA,2025-05-20 00:34:15,1
user_70,11195300,2025-05-12 14:40:15,2
user_71,000000000300019942_EA,2025-03-29 02:18:15,2
user_71,07486100,2025-07-06 04:40:15,3
user_71,09213500,2025-06-06 21:55:15,1
user_71,61000700,2025-04-28 22:13:15,3
user_71,000000000300026504_EA,2025-06-23 00:51:15,2
user_71,08376800,2025-06-30 17:15:15,1
user_71,09609200,2025-07-02 02:58:15,1
user_71,000000000300020680_EA,2025-06-12 09:37:15,3
user_71,08099100,2025-04-28 15:00:15,3
user_71,000000000300031450_EA,2025-04-07 20:21:15,4
user_72,000000000300029301,2025-03-15 05:43:15,4
user_72,000000000300028934_EA,2025-03-14 09:18:15,3
user_72,000000000300026723_EA,2025-04-14 14:32:15,2
user_72,09830200,2025-06-19 12:18:15,4
user_72,000000000300030132_EA,2025-04-14 22:24:15,2
user_72,000000000300032519_EA,2025-03-12 04:05:15,1
user_72,000000000300022828_EA,2025-04-17 12:03:15,4
user_72,000000000300023267_EA,2025-06-24 18:38:15,1
user_72,000000000300030551_EA,2025-04-27 09:25:15,1
user_73,000000000300030560_EA,2025-04-01 22:47:15,4
user_73,000000000300030122_EA,2025-05-28 15:24:15,4
user_73,10769101L,2025-04-29 05:33:15,2
user_73,000000000300021268_EA,2025-04-30 06:24:15,2
user_73,000000000300031907_EA,2025-05-19 07:56:15,4
user_74,10766701XXL,2025-04-26 10:43:15,2
user_74,000000000300028096_EA,2025-03-22 14:49:15,3
user_74,000000000300023184_EA,2025-04-29 01:30:15,1
user_74,000000000300021052_EA,2025-03-15 16:51:15,1
user_74,000000000300029250_EA,2025-06-17 10:55:15,3
user_74,000000000300026254_EA,2025-05-30 16:31:15,2
user_74,000000000300028019_EA,2025-05-19 21:00:15,4
user_74,000000000300031703_EA,2025-05-06 11:33:15,2
user_74,000000000300026275_EA,2025-03-14 21:52:15,2
user_74,10766301S,2025-03-21 16:02:15,4
user_74,11507301,2025-03-13 07:30:15,1
user_75,000000000300032192_EA,2025-05-01 06:12:15,1
user_75,000000000300021145_EA,2025-03-18 16:15:15,4
user_75,000000000300033334_EA,2025-06-12 09:47:15,1
user_75,09607200,2025-04-02 14:19:15,2
user_75,000000000300027919_EA,2025-05-31 20:28:15,2
user_75,60010900,2025-06-21 15:56:15,3
user_75,000000000300020380_EA,2025-05-19 11:05:15,3
user_75,000000000300029285,2025-04-03 09:13:15,4
user_75,000000000300023358_EA,2025-05-23 22:13:15,4
user_75,08046800,2025-04-22 04:37:15,2
user_76,000000000300036058_EA,2025-04-02 21:03:15,2
user_76,08975200,2025-05-29 19:35:15,2
user_76,000000000300023254_EA,2025-03-22 16:54:15,2
user_76,000000000300028456_EA,2025-04-27 16:14:15,3
user_76,000000000300025274_EA,2025-04-22 04:30:15,4
user_76,000000000300030119_EA,2025-06-07 15:35:15,1
user_77,000000000300033325_EA,2025-06-18 01:29:15,2
user_77,000000000300033392_PAK,2025-04-02 07:06:15,2
user_77,09616700,2025-03-10 15:08:15,1
user_77,60010900,2025-04-20 11:12:15,3
user_77,000000000300028095_EA,2025-05-13 11:43:15,1
user_77,000000000300033333_EA,2025-03-30 00:58:15,2
user_77,000000000300030570_EA,2025-06-22 12:51:15,2
user_78,000000000300033338_EA,2025-06-14 21:42:15,2
user_78,000000000300030207,2025-04-24 05:42:15,1
user_78,000000000300030562_EA,2025-04-16 03:01:15,2
user_78,000000000300027950_EA,2025-04-23 12:50:15,4
user_78,000000000300025639_EA,2025-03-15 11:54:15,2
user_78,000000000300033395_PAK,2025-06-16 12:08:15,1
user_78,08046800,2025-06-16 02:17:15,4
user_78,00000012028400,2025-03-20 02:43:15,1
user_78,000000000300027077_EA,2025-06-30 23:31:15,4
user_78,000000000300026725_EA,2025-04-04 15:38:15,4
user_78,000000000300023283_EA,2025-05-12 16:20:15,3
user_78,000000000300030123_EA,2025-03-15 14:37:15,3
user_78,09985400,2025-05-11 10:48:15,1
user_79,000000000300029585_EA,2025-04-30 08:17:15,2
user_79,345456721,2025-03-10 22:05:15,3
user_79,000000000300030131_EA,2025-04-30 03:17:15,3
user_79,000000000300033339_EA,2025-03-18 22:24:15,3
user_79,000000000300030748_EA,2025-04-24 07:44:15,2
user_79,000000000300030114_EA,2025-06-17 09:13:15,1
user_80,000000000300025773_EA,2025-03-26 07:51:15,3
user_80,000000000300019894_EA,2025-04-20 11:34:15,4
user_80,000000000300022840_EA,2025-03-17 22:22:15,4
user_80,000000000300030129_EA,2025-03-30 09:51:15,1
user_80,10760300,2025-04-02 04:45:15,4
user_80,09464400,2025-06-29 05:52:15,4
user_80,000000000300030203_EA,2025-06-21 07:41:15,3
user_80,000000000300033400_PAK,2025-04-20 03:04:15,1
user_80,09376800,2025-06-01 21:12:15,3
user_81,000000000300022655_EA,2025-05-20 19:19:15,3
user_81,000000000300033391_PAK,2025-05-20 22:26:15,3
user_81,000000000300029253_EA,2025-03-08 22:27:15,3
user_81,000000000300027227_EA,2025-06-04 07:45:15,1
user_81,61000200,2025-04-15 08:12:15,3
user_81,000000000300022053_EA,2025-04-29 15:15:15,4
user_81,09830200,2025-07-02 13:21:15,2
user_81,09717800,2025-05-25 13:00:15,1
user_81,000000000300027165_EA,2025-06-18 06:21:15,4
user_82,000000000300028038_EA,2025-03-24 01:33:15,3
user_82,000000000300025006_EA,2025-05-31 11:16:15,4
user_82,000000000300032519_EA,2025-06-14 00:56:15,1
user_82,000000000300026462_EA,2025-04-23 07:31:15,4
user_82,000000000300023743_EA,2025-05-05 09:06:15,1
user_82,11949900,2025-05-31 20:21:15,2
user_82,000000000300025011_EA,2025-06-22 08:55:15,2
user_82,000000000300027187,2025-03-14 07:32:15,2
user_82,000000000300026495_EA,2025-04-22 17:34:15,1
user_82,000000000300021699_EA,2025-04-16 15:26:15,4
user_82,000000000300026888,2025-03-14 17:58:15,1
user_82,000000000300029579_EA,2025-05-20 09:19:15,2
user_82,000000000300025331_EA,2025-04-20 12:11:15,1
user_82,000000000300028117_EA,2025-03-24 17:19:15,3
user_83,05063500,2025-06-07 06:49:15,2
user_83,000000000300032193_EA,2025-07-02 16:11:15,2
user_83,08074900,2025-06-07 00:43:15,2
user_83,08099100,2025-07-01 01:13:15,4
user_83,000000000300036229,2025-03-22 09:21:15,1
user_84,000000000300032134_EA,2025-04-30 20:02:15,2
user_84,09213700,2025-06-11 18:37:15,2
user_84,08061600,2025-05-23 08:57:15,4
user_84,09608800,2025-06-07 01:06:15,3
user_84,000000000300025495_EA,2025-05-10 02:01:15,3
user_85,61000100,2025-06-17 20:27:15,1
user_85,000000000300029589_EA,2025-04-08 19:28:15,3
user_85,000000000300026723_EA,2025-06-09 14:42:15,1
user_85,000000000300024334_EA,2025-04-26 01:20:15,1
user_85,000000000300030131_EA,2025-03-27 05:05:15,1
user_86,000000000300030551_EA,2025-04-02 18:59:15,2
user_86,000000000300020091_EA,2025-05-14 02:31:15,4
user_86,08438000,2025-06-27 08:29:15,1
user_86,000000000300030755_EA,2025-05-20 13:54:15,4
user_86,10769101S,2025-06-06 13:00:15,4
user_86,000000000300020245_EA,2025-03-12 13:03:15,3
user_86,09830200,2025-03-13 05:31:15,2
user_86,000000000300024727_EA,2025-05-19 23:38:15,2
user_86,000000000300032519_EA,2025-04-06 03:56:15,4
user_87,000000000300031989,2025-04-04 15:59:15,4
user_87,000000000300029454_EA,2025-04-01 20:44:15,2
user_87,08376300,2025-04-18 15:11:15,2
user_87,000000000300028522_EA,2025-03-16 04:25:15,1
user_87,000000000300028088_EA,2025-06-28 19:01:15,2
user_88,09965700,2025-03-20 00:59:15,3
user_88,000000000300028095_EA,2025-06-12 13:29:15,1
user_88,11258600,2025-04-13 23:44:15,3
user_88,06539900,2025-06-29 09:37:15,3
user_88,000000000300020432_EA,2025-06-09 09:42:15,4
user_88,000000000300024899_EA,2025-06-22 16:49:15,3
user_88,09985600,2025-04-14 17:39:15,3
user_88,000000000300037541_EA,2025-06-21 13:26:15,3
user_89,000000000300022496_EA,2025-05-27 06:09:15,4
user_89,000000000300026899,2025-04-24 17:30:15,1
user_89,000000000300033335_EA,2025-06-28 00:57:15,4
user_89,000000000300036058_EA,2025-04-23 23:45:15,2
user_89,09952100,2025-06-10 20:21:15,4
user_89,09213900,2025-05-16 21:21:15,4
user_89,09596900,2025-03-09 16:06:15,4
user_89,000000000300028411_EA,2025-06-12 14:05:15,3
user_89,11219901,2025-05-18 15:08:15,4
user_89,000000000300033205_EA,2025-05-21 06:32:15,4
user_89,000000000300027497,2025-06-06 17:49:15,2
user_89,000000000300020528_EA,2025-03-08 18:02:15,3
user_90,000000000300020192_EA,2025-04-22 00:09:15,1
user_90,000000000300028306_EA,2025-05-02 01:14:15,2
user_90,000000000300031975_EA,2025-06-20 20:23:15,2
user_90,09376900,2025-04-24 22:22:15,1
user_90,000000000300021733_EA,2025-05-17 02:42:15,1
user_90,000000000300027742_EA,2025-05-15 11:46:15,2
user_90,000000000300028738_EA,2025-03-15 20:41:15,3
user_90,000000000300023279_EA,2025-05-03 17:42:15,2
user_90,000000000300030630_EA,2025-06-23 01:08:15,4
user_91,000000000300028493_EA,2025-03-11 23:56:15,1
user_91,000000000300025492_EA,2025-05-22 14:10:15,2
user_91,000000000300030129_EA,2025-05-10 14:49:15,2
user_91,05966400,2025-05-30 19:33:15,3
user_91,09688701,2025-05-31 01:43:15,2
user_91,000000000300036721_EA,2025-04-29 11:10:15,3
user_91,000000000300025495_EA,2025-05-17 03:53:15,3
user_91,11627301,2025-05-25 00:34:15,2
user_91,000000000300029081_EA,2025-04-24 14:59:15,1
user_91,000000000300033326_EA,2025-06-27 03:14:15,3
user_92,000000000300031519_EA,2025-04-09 15:19:15,3
user_92,000000000300028374_EA,2025-06-28 14:02:15,4
user_92,000000000300036174_EA,2025-05-21 05:25:15,2
user_92,000000000300021278_EA,2025-06-10 09:18:15,4
user_92,000000000300030739_EA,2025-05-29 14:04:15,2
user_92,000000000300024720_EA,2025-03-14 10:11:15,4
user_92,000000000300028130_EA,2025-04-09 06:14:15,3
user_92,08377400,2025-03-19 05:40:15,3
user_92,09239600,2025-04-21 00:08:15,4
user_92,11948400,2025-06-08 08:58:15,2
user_92,000000000300026995_EA,2025-06-14 07:24:15,3
user_92,08373000,2025-05-07 21:53:15,1
user_92,08653500,2025-03-23 08:30:15,3
user_92,000000000300030792_EA,2025-04-30 09:46:15,3
user_92,09830200,2025-05-05 10:56:15,1
